ΠΕΡΙΦΕΡΕΙΑ,ΕΚΛΟΓΙΚΟ ΤΜΗΜΑ,ΕΓΓΕΓΡΑΜΜΕΝΟΙ,ΨΗΦΙΣΑΝΤΕΣ,ΑΚΥΡΑ,ΛΕΥΚΑ,ΑΚΥΡΑ & ΛΕΥΚΑ,ΕΓΚΥΡΑ,ΣΥΡΙΖΑ,ΚΑΛΑΜΑΤΙΑΝΟΣ ΔΙΟΝΥΣΙΟΣ-ΧΑΡΑΛΑΜΠΟΣ του Χρήστου,ΜΠΑΛΑΟΥΡΑΣ ΓΕΡΑΣΙΜΟΣ (ΜΑΚΗΣ) του Δημητρίου,ΜΠΑΞΕΒΑΝΑΚΗΣ ΔΗΜΗΤΡΙΟΣ του Σόλωνα,ΝΟΤΑΡΑ ΚΑΤΕΡΙΝΑ-ΜΥΡΤΩ του Σταύρου,ΠΑΝΑΓΙΩΤΟΠΟΥΛΟΣ ΓΕΩΡΓΙΟΣ του Κωνσταντίνου,ΠΑΡΑΣΚΕΥΟΠΟΥΛΟΥ ΒΑΣΙΛΙΚΗ του Γεωργίου,ΤΖΑΜΠΑΖΗ ΜΑΡΙΑ του Ηλία,Νέα Δημοκρατία,ΑΥΓΕΡΙΝΟΠΟΥΛΟΥ ΔΙΟΝΥΣΙΑ-ΘΕΟΔΩΡΑ του Ζήσιμου,ΚΑΣΤΡΙΝΟΣ ΑΛΕΞΙΟΣ του Αθανασίου,ΚΟΝΤΟΓΙΑΝΝΗΣ ΓΕΩΡΓΙΟΣ του Δημητρίου,ΝΙΚΟΛΑΚΟΠΟΥΛΟΣ ΑΝΔΡΕΑΣ του Θεοδώρου,ΝΙΚΟΛΟΠΟΥΛΟΥ ΕΥΓΕΝΙΑ (ΝΤΕΝΗ) του Ιωάννη,ΣΤΑΘΟΠΟΥΛΟΥ ΙΩΑΝΝΑ-ΜΑΡΙΑ (ΜΑΡΙΑΝΝΑ) του Κωνσταντίνου,ΤΖΑΒΑΡΑΣ ΚΩΝΣΤΑΝΤΙΝΟΣ του Γεωργίου,Λαϊκός Σύνδεσμος - Χρυσή Αυγή,ΔΡΑΓΩΝΑΣ ΓΕΩΡΓΙΟΣ του Χαραλάμπους,ΚΡΕΣΠΗΣ ΝΙΚΟΛΑΟΣ του Αναστασίου,ΚΩΝΣΤΑΝΤΙΝΟΥ ΝΙΚΟΛΑΟΣ του Χρήστου,ΛΑΒΔΑ ΔΙΟΝΥΣΙΑ του Παναγιώτη,ΧΡΙΣΤΟΦΟΡΟΥ ΣΠΥΡΙΔΟΥΛΑ του Αναστασίου,Κίνημα Αλλαγής,ΒΕΡΓΟΠΟΥΛΟΥ ΠΑΡΑΣΚΕΥΗ του Γεωργίου,ΓΙΑΤΡΑ ΖΩΗ του Διονυσίου,ΖΑΦΕΙΡΟΠΟΥΛΟΥ ΔΗΜΗΤΡΑ του Γεωργίου,ΚΑΤΡΙΝΗΣ ΜΙΧΑΗΛ του Ιωάννη,ΚΟΤΣΙΦΑΣ ΔΙΟΝΥΣΙΟΣ (ΣΑΚΗΣ) του Κωνσταντίνου,ΚΟΥΤΣΟΥΚΟΣ ΓΙΑΝΝΗΣ του Δημητρίου,ΧΡΟΝΗΣ ΑΡΙΣΤΟΜΕΝΗΣ του Παναγιώτη,Κ.Κ.Ε.,ΑΘΑΝΑΣΟΠΟΥΛΟΣ ΤΡΥΦΩΝ του Δημητρίου,ΓΙΑΝΝΑΡΟΣ ΧΡΗΣΤΟΣ του Παναγιώτη,ΓΙΑΝΝΟΠΟΥΛΟΣ ΧΡΗΣΤΟΣ του Δημοσθένη,ΚΑΡΑΠΑΝΟΣ ΓΕΩΡΓΙΟΣ του Νικολάου,ΞΕΝΟΣΤΑΘΗ ΑΘΑΝΑΣΙΑ (ΣΙΑ) του Ηλία,ΠΑΝΑΓΙΩΤΑΡΑ ΑΝΑΣΤΑΣΙΑ (ΝΑΤΑΣΑ) του Νικολάου,ΤΣΑΣΗ ΖΩΙΤΣΑ (ΖΩΗ) του Νικολάου,Ένωση Κεντρώων,ΔΗΛΑΡΗΣ ΠΑΝΑΓΙΩΤΗΣ του Κωνσταντίνου,ΔΟΥΔΟΥΞΗΣ ΔΗΜΗΤΡΗΣ του Σταμάτη,ΜΑΥΡΙΔΟΥ ΠΑΡΘΕΝΑ του Ξενοφώντος,ΠΑΝΑΓΟΠΟΥΛΟΥ-ΠΕΤΡΟΠΟΥΛΟΥ ΑΘΑΝΑΣΙΑ του Γεωργίου,ΣΤΑΜΑΤΟΠΟΥΛΟΣ ΔΗΜΗΤΡΙΟΣ του Χαράλαμπου,ΤΣΑΜΠΡΑΣ ΓΕΩΡΓΙΟΣ του Δημητρίου,ΤΣΟΥΜΑ ΣΩΤΗΡΙΑ του Βασιλείου,Ο.Κ.Δ.Ε.,ΤΣΙΑΝΤΑ ΓΕΩΡΓΙΑ του Κωνσταντίνου,ΑΝΤ.ΑΡ.ΣΥ.Α.,ΜΠΑΧΟΥΡΟΥ ΒΑΣΙΛΙΚΗ του Θεοδώρου,ΣΑΜΑΡΑΣ ΕΥΑΓΓΕΛΟΣ του Παναγιώτη,Ελλήνων Συνέλευσις,ΒΡΥΝΙΩΤΗΣ ΓΕΩΡΓΙΟΣ του Ιωάννη,ΖΑΧΑΡΟΠΟΥΛΟΣ ΓΕΩΡΓΙΟΣ του Ιωάννη,ΜΠΑΛΑΣΚΑ ΧΑΡΑΛΑΜΠΙΑ του Διονυσίου,ΠΑΠΑΔΑΤΟΥ-ΛΙΑΝΟΥ ΑΙΚΑΤΕΡΙΝΗ του Διονυσίου,ΧΡΙΣΤΟΔΟΥΛΟΠΟΥΛΟΣ ΑΛΕΞΑΝΔΡΟΣ του Αγγελή,Ελληνική Λύση - Κ. Βελόπουλος,ΑΝΑΣΤΑΣΟΠΟΥΛΟΣ ΦΩΤΙΟΣ του Νικολάου,ΔΗΜΗΤΡΑΚΟΠΟΥΛΟΣ ΑΝΔΡΕΑΣ του Δημητρίου,ΠΑΝΑΓΙΩΤΟΠΟΥΛΟΥ ΚΑΝΕΛΛΑ του Σωτηρίου,ΤΑΚΟΥΜΑΚΗ ΤΡΙΑΝΤΑΦΥΛΛΙΑ του Παναγιώτη,ΦΡΑΓΚΟΣ ΒΑΣΙΛΕΙΟΣ του Νικολάου,Κ.Κ.Ε. (μ-λ),ΑΝΔΡΙΚΟΓΙΑΝΝΟΠΟΥΛΟΥ ΑΘΑΝΑΣΙΑ του Γεωργίου,ΖΟΥΛΟΥΜΗ ΚΩΝΣΤΑΝΤΙΝΑ του Χαράλαμπου,ΚΟΥΦΟΠΑΝΤΕΛΗΣ ΜΑΡΙΝΟΣ του Παντελή,Μ-Λ Κ.Κ.Ε.,ΣΟΦΗ ΠΑΡΑΣΚΕΥΟΥΛΑ του Δημητρίου,Ε.ΠΑ.Μ - Α.Κ.Κ.ΕΛ,ΚΑΡΑΓΙΑΝΝΗΣ ΠΑΝΑΓΙΩΤΗΣ του Γρηγορίου,Λαϊκή Ενότητα,ΒΑΜΒΑΚΑ ΠΑΝΑΓΙΩΤΑ του Κωνσταντίνου,ΚΑΡΑΜΑΝΗ ΕΛΕΝΗ του Αθανασίου,ΚΟΥΗΣ ΧΡΗΣΤΟΣ-ΧΡΥΣΟΣΤΟΜΟΣ του Διονυσίου,ΠΑΠΙΩΤΗΣ ΔΗΜΗΤΡΙΟΣ του Παναγιώτη,ΜέΡΑ25,ΚΑΝΕΛΛΟΠΟΥΛΟΣ ΚΩΝΣΤΑΝΤΙΝΟΣ του Διονυσίου,ΜΗΤΣΟΠΟΥΛΟΥ ΙΩΑΝΝΑ-ΦΩΤΕΙΝΗ του Γεωργίου,ΡΑΜΜΟΣ ΝΙΚΟΛΑΟΣ του Ιωάννη,ΣΑΣΣΑΛΟΥ ΕΥΓΕΝΙΑ του Ανδρέα,ΦΩΤΟΠΟΥΛΟΣ ΓΕΩΡΓΙΟΣ του Ιωάννη,Δημιουργία ξανά - Θ. Τζήμερος,ΓΚΙΑΤΑ ΜΑΡΙΑ του Γεωργίου,ΚΑΤΣΙΚΑΔΑΚΟΥ ΙΟΥΛΙΑ του Βασιλείου,ΜΗΤΡΑΣ ΓΕΩΡΓΙΟΣ του Ιωάννη,ΠΑΝΤΑΖΟΠΟΥΛΟΣ ΚΩΝΣΤΑΝΤΙΝΟΣ του Ιωάννη,ΤΣΑΤΣΑΡΗΣ ΒΑΣΙΛΕΙΟΣ του Παναγιώτη,Πλεύση Ελευθερίας - Ζωή Κωνστ.,ΔΟΥΝΙΑΣ ΓΕΩΡΓΙΟΣ του Ανδρέα
32 - Ηλείας,263 E.T. Δήμου Ηλίδας,235,154,1,0,1,153,63,13,8,8,8,5,9,10,26,9,5,3,19,1,0,6,2,1,0,0,0,0,46,2,0,1,22,4,26,0,6,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0
32 - Ηλείας,264 E.T. Δήμου Ηλίδας,408,191,11,0,11,180,69,31,16,19,19,5,13,9,63,18,16,19,22,1,1,8,3,0,0,1,2,1,31,3,2,2,14,11,16,0,4,0,0,2,1,0,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0
32 - Ηλείας,265 E.T. Δήμου Ηλίδας,524,269,2,0,2,267,83,41,5,3,12,4,8,2,67,25,12,23,23,3,2,15,3,2,0,2,1,0,41,0,3,0,17,5,25,0,14,1,1,0,6,0,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,29,2,26,25,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,4,0
32 - Ηλείας,266 E.T. Δήμου Ηλίδας,233,140,1,0,1,139,47,21,8,2,1,2,13,2,38,18,3,8,18,2,2,10,5,1,0,0,1,0,40,1,0,4,19,6,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,4,1,2,0,0,0,0,0,0,0,0,0
32 - Ηλείας,267 E.T. Δήμου Πηνειού,514,281,2,1,3,278,105,44,27,14,13,28,6,5,90,40,23,26,16,5,0,22,5,0,2,1,0,2,48,0,1,0,12,3,16,33,5,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,1,2,4,2,0,0,0,0,0,0,0,0,1,0,0,0,0,8,1,3,1,1,0,1,0,0,0,0,0,6,0
32 - Ηλείας,268 E.T. Δήμου Πηνειού,557,356,8,1,9,347,102,29,23,11,20,31,7,7,140,43,42,59,45,1,4,24,13,3,0,2,4,0,53,1,9,0,7,5,12,36,13,1,0,0,2,1,1,5,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,1,0,1,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,11,3,1,2,1,1,3,0,0,0,0,0,3,0
32 - Ηλείας,269 E.T. Δήμου Πηνειού,501,289,2,3,5,284,84,31,19,17,14,13,5,9,103,50,24,35,26,1,2,26,3,0,0,2,1,2,50,2,3,0,6,4,14,38,16,0,1,0,1,0,5,9,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,14,6,6,0,4,1,0,0,0,0,0,0,2,1,0,0,0,0,0,5,2,3,1,0,0,1,0,0,1,0,0,4,1
32 - Ηλείας,270 E.T. Δήμου Πηνειού,501,288,6,1,7,281,88,32,16,9,16,30,2,2,107,42,39,40,25,2,2,22,3,2,1,1,1,0,55,2,2,0,10,8,12,44,5,1,1,0,0,1,2,3,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,8,3,2,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5,3,2,2,1,1,1,0,0,0,0,0,6,0
32 - Ηλείας,271 E.T. Δήμου Πηνειού,500,306,7,2,9,297,105,29,15,9,16,29,4,6,120,38,21,56,30,4,3,30,7,3,3,1,1,0,32,1,0,0,3,2,14,26,10,2,0,0,0,0,5,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2,3,1,4,1,1,0,0,0,0,0,3,2,0,0,0,0,0,8,1,2,1,2,1,0,0,0,0,0,0,2,0
32 - Ηλείας,272 E.T. Δήμου Πηνειού,503,295,1,1,2,293,84,36,9,9,14,27,4,3,125,61,29,45,24,6,1,28,6,0,1,2,1,0,43,2,2,0,8,11,8,29,9,0,1,0,0,0,6,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2,2,2,5,0,0,0,0,0,0,0,2,0,1,0,0,0,0,11,2,3,1,2,1,0,0,0,0,0,0,3,1
32 - Ηλείας,273 E.T. Δήμου Πηνειού,512,274,6,2,8,266,80,22,17,9,17,27,2,2,102,33,32,40,24,2,0,17,12,7,4,0,2,2,43,2,6,2,8,10,9,28,10,0,0,2,0,1,6,8,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,3,6,1,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,1,1,0,0,0,2,0
32 - Ηλείας,274 E.T. Δήμου Πηνειού,241,142,0,0,0,142,51,14,18,4,12,12,7,5,56,21,27,10,10,3,2,32,3,1,0,0,1,0,24,1,7,0,13,4,5,5,2,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,3,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,2,1,0,1,0,0,0,0,0,0,0,0,0
32 - Ηλείας,275 E.T. Δήμου Πηνειού,185,96,4,0,4,92,18,1,3,1,2,7,1,1,28,15,13,7,2,0,0,5,2,1,0,0,0,0,34,3,1,2,3,4,19,14,5,2,1,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,1,0,1,1,0,0,0,0,0,0,0,0
32 - Ηλείας,276 E.T. Δήμου Πηνειού,315,198,1,0,1,197,52,20,12,6,5,11,4,3,88,47,29,19,13,5,2,19,4,1,2,0,2,0,36,0,7,0,5,3,8,27,2,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,1,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,1,0,0,0,0,0,2,0
32 - Ηλείας,277 E.T. Δήμου Πηνειού,357,222,2,0,2,220,57,30,8,11,7,19,2,9,99,43,39,27,31,1,1,7,4,2,1,0,0,0,41,4,3,0,4,8,21,38,6,1,0,0,0,0,4,5,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,1,1,1,2,0,0,0,0,0,0,1,0,0,0,0,0,0,2,1,0,1,0,0,2,0,0,0,0,0,2,0
32 - Ηλείας,278 E.T. Δήμου Πηνειού,378,221,0,0,0,221,89,22,30,5,5,26,6,9,75,29,26,9,22,6,4,6,3,0,1,1,1,0,28,0,3,0,12,7,3,5,16,1,1,0,6,0,6,11,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0
32 - Ηλείας,279 E.T. Δήμου Πηνειού,514,278,4,0,4,274,91,31,28,13,14,6,10,1,110,18,79,14,16,7,3,15,9,1,2,0,4,0,39,2,20,1,17,3,18,3,6,3,0,0,0,0,4,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,2,0,0,0,3,0,0,0,0,0,3,0
32 - Ηλείας,280 E.T. Δήμου Πηνειού,525,321,7,1,8,313,122,34,45,8,18,27,13,12,111,15,83,15,15,0,2,11,4,1,1,0,0,1,49,8,26,3,7,7,12,4,7,1,1,0,0,1,3,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,2,0,0,0,0,0,0,1,0,1,0,0,0,0,6,3,1,0,0,1,1,0,0,0,0,0,5,0
32 - Ηλείας,281 E.T. Δήμου Πηνειού,540,290,5,2,7,283,111,28,23,11,11,12,4,9,102,20,75,17,10,3,1,15,5,1,2,1,0,2,33,2,23,0,3,12,8,3,9,0,0,0,0,1,2,4,1,0,0,0,0,1,0,1,0,0,0,0,0,2,0,1,0,0,1,8,1,1,2,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,6,5,3,0,0,0,0,0,0,0,0,0,5,4
32 - Ηλείας,282 E.T. Δήμου Πηνειού,500,295,2,0,2,293,105,43,37,16,14,9,9,10,126,8,101,22,11,0,1,21,6,0,3,1,2,1,29,3,17,1,4,2,9,4,4,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,4,0,2,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,7,2,1,0,1,0,0,0,0,0,0,0,6,0
32 - Ηλείας,283 E.T. Δήμου Πηνειού,501,273,5,2,7,266,86,27,19,16,12,13,9,11,126,17,98,26,12,3,3,9,7,1,4,5,2,0,34,1,23,2,5,7,12,5,3,0,1,0,1,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,1,0
32 - Ηλείας,284 E.T. Δήμου Πηνειού,510,287,5,0,5,282,94,34,24,17,16,12,6,8,128,13,106,26,15,1,2,5,8,4,4,3,2,0,37,3,21,1,12,3,15,1,5,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5,2,3,0,1,0,2,0,0,0,0,0,1,0
32 - Ηλείας,285 E.T. Δήμου Πηνειού,505,294,5,2,7,287,112,36,38,8,6,26,7,20,102,20,76,12,18,1,1,16,5,1,0,0,2,0,43,2,20,0,13,2,15,3,8,0,0,0,0,0,4,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,0,3,1,2,0,0,0,0,0,0,2,0,1,0,0,0,0,6,0,3,1,2,0,0,0,0,0,0,0,2,0
32 - Ηλείας,286 E.T. Δήμου Πηνειού,500,260,2,0,2,258,78,25,19,12,10,10,8,6,111,12,93,9,13,2,0,17,7,3,2,0,2,1,37,2,22,0,13,2,14,6,5,0,0,0,2,0,4,4,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,9,4,4,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,1,0,0,2,0,0,0,0,0,2,0
32 - Ηλείας,287 E.T. Δήμου Πηνειού,513,289,5,0,5,284,100,33,35,3,25,15,12,11,118,14,101,15,15,0,0,14,4,0,2,2,3,1,31,1,19,0,5,3,11,4,14,0,3,1,1,1,8,9,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,2,1,1,0,1,0,0,0,0,0,0,2,0,1,0,0,0,0,8,0,1,0,3,0,0,0,0,0,0,0,1,0
32 - Ηλείας,288 E.T. Δήμου Πηνειού,506,276,4,2,6,270,105,35,42,14,16,11,6,19,99,10,85,17,10,1,2,12,4,1,1,1,0,0,44,1,25,2,19,10,18,5,5,2,1,0,1,0,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,1,0,2,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0
32 - Ηλείας,289 E.T. Δήμου Πηνειού,550,286,3,0,3,283,78,16,35,18,9,14,7,3,140,26,83,24,24,4,5,40,6,1,1,0,1,1,37,1,17,2,9,4,18,4,3,1,0,0,1,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2,3,2,1,0,0,0,0,0,0,0,4,0,1,0,0,0,0,3,1,1,0,2,0,1,0,0,0,0,0,2,0
32 - Ηλείας,290 E.T. Δήμου Πηνειού,499,238,2,0,2,236,63,18,17,10,11,6,8,5,101,40,61,21,24,8,3,26,4,3,1,2,1,0,51,3,22,2,29,6,21,1,4,0,1,0,2,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,4,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,4,0,2,0,2,0,0,0,0,0,0,0,2,1
32 - Ηλείας,291 E.T. Δήμου Πηνειού,377,202,6,0,6,196,46,19,8,1,7,9,1,3,92,39,20,35,39,0,3,24,3,1,1,0,0,0,39,0,10,0,20,8,17,1,4,0,2,0,1,0,0,2,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,2,0
32 - Ηλείας,292 E.T. Δήμου Πηνειού,407,228,1,1,2,226,71,50,12,2,21,10,4,2,91,22,63,18,12,3,0,11,2,1,1,0,1,0,48,4,19,0,10,3,17,4,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,4,3,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,1,0,0,0,0,0,0,0,2,1
32 - Ηλείας,293 E.T. Δήμου Πηνειού,325,192,5,1,6,186,69,25,16,7,18,0,6,6,66,4,41,17,14,4,0,3,7,7,1,0,2,0,35,0,12,1,13,5,23,2,2,0,0,0,0,0,0,0,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,1,0
32 - Ηλείας,294 E.T. Δήμου Πηνειού,442,259,2,3,5,254,119,55,41,18,29,10,8,4,66,5,50,22,5,1,0,13,4,0,0,0,1,0,42,1,19,0,25,3,18,8,7,0,1,2,0,1,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2,0,3,3,2,1,0,0,0,0,0,3,0
32 - Ηλείας,295 E.T. Δήμου Πηνειού,395,234,2,0,2,232,55,16,12,7,5,13,9,1,132,23,71,15,34,2,0,98,4,1,2,0,1,1,31,4,9,1,7,12,9,2,4,0,0,0,3,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,1,0,0,0,0,0,0,0,0
32 - Ηλείας,296 E.T. Δήμου Πηνειού,531,292,3,2,5,287,95,46,43,8,19,13,7,5,125,26,81,10,43,7,5,16,11,4,7,2,3,4,35,3,5,1,14,5,12,4,3,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,7,1,2,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0,0,2,2,1,1,1,0,0,0,3,1
32 - Ηλείας,297 E.T. Δήμου Πηνειού,530,282,5,2,7,275,100,49,24,4,14,14,8,3,112,33,66,9,40,5,6,20,8,1,5,0,1,4,25,1,3,3,11,1,11,1,7,1,0,1,2,0,2,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,3,2,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0
32 - Ηλείας,298 E.T. Δήμου Πηνειού,545,258,4,3,7,251,81,47,16,7,18,3,3,3,90,16,69,8,25,0,6,22,11,1,3,3,6,1,47,3,4,2,19,13,12,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,1,2,2,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,1,0,0,1,1,1,0,0,0,6,2
32 - Ηλείας,299 E.T. Δήμου Πηνειού,563,242,5,1,6,236,82,32,26,8,21,14,14,7,106,23,67,9,38,5,6,9,8,2,4,2,1,3,23,1,2,0,16,3,8,6,4,1,0,0,1,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,1,3,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,1,0,0,2,0,0,0,0,0,4,0
32 - Ηλείας,300 E.T. Δήμου Πηνειού,538,269,0,2,2,267,84,32,29,11,11,14,2,12,104,23,75,10,39,4,8,9,7,3,3,0,0,0,49,0,5,4,31,7,14,6,3,0,1,0,2,0,1,1,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,11,3,1,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
32 - Ηλείας,301 E.T. Δήμου Πηνειού,475,261,2,2,4,257,79,38,31,3,10,10,6,3,125,48,39,21,41,4,1,44,4,0,2,1,0,0,29,1,6,3,6,5,12,9,7,1,1,0,1,2,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,2,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,1,0,1,4,1,0,0,0,0,0,0,0
32 - Ηλείας,302 E.T. Δήμου Πηνειού,103,72,0,1,1,71,11,6,4,1,1,0,2,1,50,6,37,9,17,2,2,12,1,0,0,0,1,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
32 - Ηλείας,303 E.T. Δήμου Πύργου,47,29,0,1,1,28,8,6,3,4,0,0,0,1,13,10,2,7,1,1,1,3,0,0,0,0,0,0,5,0,0,0,1,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0,0
32 - Ηλείας,304 E.T. Δήμου Πύργου,448,264,1,2,3,261,54,42,7,11,3,2,1,5,129,69,11,17,38,8,13,57,10,1,6,4,2,0,36,4,0,0,22,1,26,7,9,1,6,5,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,2,0,2,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,5,1,1,1,1,1,1,0,0,0,0,0,7,0
32 - Ηλείας,305 E.T. Δήμου Πύργου,499,281,3,2,5,276,98,55,18,17,7,3,11,7,107,28,17,13,31,17,9,52,4,0,1,0,2,1,36,4,2,4,7,1,27,5,13,3,5,5,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5,1,3,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5,1,0,1,1,1,1,0,0,0,0,0,4,0
