ΠΕΡΙΦΕΡΕΙΑ,ΕΚΛΟΓΙΚΟ ΤΜΗΜΑ,ΕΓΓΕΓΡΑΜΜΕΝΟΙ,ΨΗΦΙΣΑΝΤΕΣ,ΑΚΥΡΑ,ΛΕΥΚΑ,ΑΚΥΡΑ & ΛΕΥΚΑ,ΕΓΚΥΡΑ,ΣΥΡΙΖΑ,ΕΛΕΥΘΕΡΙΑΔΟΥ ΣΟΥΛΤΑΝΑ του Παύλου,ΕΜΜΑΝΟΥΗΛΙΔΗΣ ΔΗΜΗΤΡΙΟΣ του Ιωάννη,ΜΟΡΦΙΔΗΣ ΚΩΝΣΤΑΝΤΙΝΟΣ του Ανέστη,ΝΕΣΤΟΡΙΔΗΣ ΠΑΝΑΓΙΩΤΗΣ του Θεόδωρου,ΠΑΝΑΓΙΩΤΙΔΟΥ ΑΘΗΝΑ του Ιωάννη,ΠΑΠΑΦΙΛΙΠΠΟΥ ΓΕΩΡΓΙΟΣ του Αντωνίου,Νέα Δημοκρατία,ΚΑΛΑΝΤΖΗΣ ΓΕΩΡΓΙΟΣ του Κωνσταντίνου,ΛΑΖΑΡΙΔΗΣ ΜΑΚΑΡΙΟΣ του Βασιλείου,ΠΑΝΑΓΙΩΤΟΠΟΥΛΟΣ ΝΙΚΟΛΑΟΣ του Ιωάννη,ΠΑΠΟΥΤΣΗ-ΜΗΤΤΑ ΒΑΣΙΛΙΚΗ (ΒΑΣΩ) του Δημητρίου,ΠΑΣΧΑΛΙΔΗΣ ΙΩΑΝΝΗΣ του Αδάμ,ΧΑΤΖΗΚΩΝΣΤΑΝΤΙΝΟΥ-ΚΑΣΜΕΝΗ ΜΑΡΙΑ (ΜΑΙΡΗ) του Γεωργίου,Λαϊκός Σύνδεσμος - Χρυσή Αυγή,ΑΝΤΩΝΙΑΔΗΣ ΠΑΥΛΟΣ του Κωνσταντίνου,ΜΑΥΡΙΔΗΣ ΧΑΡΑΛΑΜΠΟΣ του Αναστασίου,ΠΑΠΑΔΟΠΟΥΛΟΥ ΜΑΡΙΑ του Παντελή,ΤΣΑΦΑ ΔΕΣΠΟΙΝΑ του Ανέστη,Κίνημα Αλλαγής,ΜΑΝΤΕΧΟΣ ΚΩΝΣΤΑΝΤΙΝΟΣ του Δημοσθένη,ΠΑΠΑΚΟΣΜΑΣ ΚΩΝΣΤΑΝΤΙΝΟΣ του Παναγή,ΠΑΠΟΥΤΣΗΣ ΔΗΜΗΤΡΙΟΣ του Πασχάλη,ΤΣΑΛΔΑΡΙΔΗΣ ΑΝΑΣΤΑΣΙΟΣ του Γεωργίου,ΤΣΑΡΔΑΚΛΗ ΠΑΝΑΓΙΩΤΑ (ΓΙΩΤΑ) του Ορέστη,ΤΣΟΥΡΗ ΜΑΡΙΑ του Κυριάκου,Κ.Κ.Ε.,ΓΙΑΓΚΙΔΗΣ ΙΩΑΝΝΗΣ του Μιχαήλ,ΚΑΡΑΓΕΩΡΓΗ ΑΝΑΣΤΑΣΙΑ του Ηλία,ΚΟΝΤΟΓΕΩΡΓΙΟΥ ΘΕΟΔΩΡΟΣ του Γεωργίου,ΠΗΛΙΤΣΗ ΧΑΪΔΟΥΛΑ (ΧΑΡΙΣ) του Δημητρίου,ΣΥΜΕΩΝΙΔΗΣ ΘΕΟΔΩΡΟΣ του Φίλιππου,ΧΡΙΣΤΟΔΟΥΛΕΑ ΑΛΕΞΑΝΔΡΑ του Νικολάου,Ένωση Κεντρώων,ΓΙΑΛΕΛΗΣ ΓΕΩΡΓΙΟΣ του Ιωάννη,ΛΥΣΙΜΑΧΟΥ ΔΕΣΠΟΙΝΑ του Ιωάννη,ΠΑΣΧΑΛΗ ΔΗΜΗΤΡΑ του Βασιλείου,ΤΟΡΟΝΙΔΗΣ ΓΕΩΡΓΙΟΣ του Νικολάου,Ο.Κ.Δ.Ε.,ΧΑΤΖΗΛΟΥΚΑΣ ΔΗΜΗΤΡΙΟΣ του Γεωργίου,ΑΝΤ.ΑΡ.ΣΥ.Α.,ΚΟΥΒΑΚΑΣ ΓΕΩΡΓΙΟΣ του Κοσμά,ΠΙΤΤΑ ΑΝΝΑ (ΤΑΤΙΑΝΑ) του Μάξιμου,ΠΟΖΙΔΟΥ ΡΟΖΑ του Σπυρίδωνα,Ελλήνων Συνέλευσις,ΔΑΛΓΙΑΝΝΑΚΗ ΑΘΗΝΑ του Στέφανου,ΚΑΡΑΚΟΖΙΔΗΣ ΗΛΙΑΣ του Χαράλαμπου,ΜΑΣΤΡΑΝΤΩΝΗ ΔΕΣΠΟΙΝΑ του Χρήστου,ΣΑΒΒΙΔΗΣ ΓΕΩΡΓΙΟΣ του Δημητρίου,ΤΖΙΝΗΣ ΓΕΩΡΓΙΟΣ του Δούκα,ΧΩΛΙΔΗΣ ΚΩΝΣΤΑΝΤΙΝΟΣ του Χαράλαμπου,Ελληνική Λύση - Κ. Βελόπουλος,ΔΑΛΑΚΟΥΡΑΣ ΚΩΝΣΤΑΝΤΙΝΟΣ του Χρήστου,ΜΑΣΤΟΡΗΣ ΜΕΝΕΛΑΟΣ του Θεολόγη,ΠΑΠΑΔΟΠΟΥΛΟΥ ΣΩΤΗΡΙΑ του Αλεξίου,ΠΙΠΕΡΓΙΑΣ ΔΗΜΗΤΡΙΟΣ του Ιωάννη,ΧΑΤΖΗΓΙΑΝΝΙΔΟΥ ΠΑΝΑΓΙΩΤΑ του Χρήστου,ΨΑΡΑΓΚΑΘΟΣ ΑΘΑΝΑΣΙΟΣ του Αποστόλου,Κ.Κ.Ε. (μ-λ),ΑΣΒΕΣΤΟΠΟΥΛΟΣ ΚΩΝΣΤΑΝΤΙΝΟΣ του Ευσταθίου,Μ-Λ Κ.Κ.Ε.,ΠΑΣΑΧΙΔΗΣ ΧΡΗΣΤΟΣ του Ιωάννη,Ε.ΠΑ.Μ - Α.Κ.Κ.ΕΛ,ΒΟΛΟΝΑΚΗ ΕΥΤΥΧΙΑ του Σπυρίδωνος,ΓΟΥΔΕΒΕΝΟΥ ΚΑΛΛΙΟΠΗ του Σπυρίδωνα,ΝΙΚΗΤΑΣ ΜΙΧΑΗΛ του Νικήτα,ΠΑΚΑΤΑΡΙΔΗΣ ΣΑΒΒΑΣ του Ευσταθίου,Λαϊκή Ενότητα,ΙΩΑΝΝΙΔΗΣ ΗΛΙΑΣ του Λαζάρου,ΚΙΤΣΟΣ ΑΠΟΣΤΟΛΟΣ του Παναγιώτη,ΝΕΟΦΩΤΙΣΤΟΥ ΜΑΡΙΑ του Ανδρέα,ΠΑΠΑΔΟΠΟΥΛΟΥ ΒΑΛΣΑΜΗ του Αργυρίου,ΠΑΣΣΑΣ ΓΕΩΡΓΙΟΣ του Κωνσταντίνου,ΤΣΕΒΡΕΜΕΣ ΙΩΑΝΝΗΣ του Αγγελου,ΜέΡΑ25,ΚΡΙΘΑΡΙΔΗ ΤΑΤΙΑΝΑ του Βιατσεσλάβ,ΜΑΚΑΡΙΟΣ ΜΙΧΑΗΛ του Εμμανουήλ,ΝΑΝΟΣ ΚΩΝΣΤΑΝΤΙΝΟΣ του Στυλιανού,ΠΑΠΑΔΟΠΟΥΛΟΥ ΠΑΡΘΕΝΑ του Χαράλαμπου,Δημιουργία ξανά - Θ. Τζήμερος,ΑΣΑΡΙΔΟΥ ΣΟΦΙΑ του Δημητρίου,ΜΥΛΩΝΑΣ ΧΡΗΣΤΟΣ του Δημητρίου,ΠΑΠΑΔΟΠΟΥΛΟΥ ΜΑΡΙΑ του Γεωργίου,ΣΤΟΪΔΗΣ ΒΑΣΙΛΕΙΟΣ του Μάριου,Πλεύση Ελευθερίας - Ζωή Κωνστ.,ΚΑΛΑΣΑΡΙΝΗ ΗΛΙΑΝΝΑ του Παναγιώτη
5 - Καβάλας,142 E.T. Δήμου Καβάλας,582,247,0,2,2,245,46,21,13,5,10,9,2,121,25,40,56,3,37,12,9,4,2,3,2,34,4,2,26,6,14,4,2,0,0,0,0,0,0,2,1,0,1,2,1,0,0,0,0,0,2,0,1,0,2,0,1,17,9,3,4,4,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5,1,1,1,0,3,1,0,1,1,2,2
5 - Καβάλας,143 E.T. Δήμου Καβάλας,229,113,0,2,2,111,29,11,6,2,0,2,1,45,7,9,9,8,26,1,5,3,3,1,0,16,1,12,5,2,1,4,2,1,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,3,3,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,3,1
5 - Καβάλας,144 E.T. Δήμου Καβάλας,588,341,4,1,5,336,73,24,19,11,6,14,5,143,41,35,52,6,61,8,15,4,5,2,0,47,1,11,29,15,15,4,14,3,3,1,0,2,2,4,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,19,6,5,4,3,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1,4,4,3,2,1,0,0,0,10,3
5 - Καβάλας,145 E.T. Δήμου Καβάλας,433,218,1,1,2,216,66,24,25,10,3,6,7,72,12,24,28,2,32,11,12,2,2,4,0,22,1,5,10,4,0,3,11,4,5,5,0,1,2,6,1,0,1,4,0,0,0,0,0,0,1,0,0,0,1,0,0,16,7,2,6,7,0,1,2,2,0,0,2,0,0,1,1,0,0,0,0,0,0,0,3,0,1,2,1,1,0,0,0,0,2,2
5 - Καβάλας,146 E.T. Δήμου Καβάλας,163,64,0,0,0,64,8,3,6,1,2,0,0,32,9,8,13,1,11,2,6,1,1,3,1,13,0,4,5,2,3,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
5 - Καβάλας,147 E.T. Δήμου Καβάλας,504,234,1,1,2,232,51,29,14,4,8,8,2,124,25,36,53,26,45,10,11,4,2,1,2,14,0,7,5,1,2,1,4,0,0,1,2,0,0,5,1,0,1,2,0,0,0,0,0,0,1,0,1,0,1,0,0,11,5,2,1,5,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,0,0,1,1,2,0,0,1,1,4,3
5 - Καβάλας,148 E.T. Δήμου Καβάλας,503,225,1,0,1,224,45,12,21,7,9,5,2,136,24,39,48,14,69,12,8,2,1,1,1,17,1,4,8,2,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,5,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5,0,1,3,0,2,2,0,1,0,2,0
5 - Καβάλας,149 E.T. Δήμου Καβάλας,496,213,2,2,4,209,44,20,11,4,17,9,1,99,24,26,37,9,42,11,14,7,4,6,3,15,0,2,9,6,2,2,0,0,0,0,0,0,0,5,2,2,1,1,0,0,0,0,0,0,2,0,1,0,2,0,0,10,5,5,1,0,1,0,1,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,9,3,2,0,2,3,0,0,1,0,5,2
5 - Καβάλας,150 E.T. Δήμου Νέστου,553,412,5,2,7,405,98,34,32,8,4,7,1,206,46,82,90,14,56,10,7,0,1,0,0,33,2,2,13,15,8,1,12,3,3,0,5,0,2,3,1,0,1,0,0,0,2,0,0,0,3,3,0,1,0,0,2,24,5,4,5,10,1,0,1,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,7,1,3,1,5,3,1,1,0,2,4,2
5 - Καβάλας,151 E.T. Δήμου Νέστου,596,382,10,0,10,372,92,52,15,7,4,14,3,190,47,85,88,2,44,17,7,4,0,1,2,32,2,0,19,11,4,1,8,0,0,0,0,0,0,4,2,1,0,0,0,0,3,0,0,1,3,0,1,0,0,0,1,15,4,0,2,5,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,13,3,1,1,0,2,0,1,1,0,2,1
5 - Καβάλας,152 E.T. Δήμου Νέστου,453,221,4,0,4,217,44,15,17,0,5,9,3,113,35,48,21,13,39,14,11,7,6,2,1,9,0,1,4,3,0,1,3,0,1,1,1,0,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,19,5,2,2,4,1,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,7,2,1,0,3,2,0,1,0,1,4,1
5 - Καβάλας,153 E.T. Δήμου Νέστου,475,239,3,1,4,235,48,13,13,13,3,7,6,134,33,57,37,13,57,6,10,5,2,2,1,15,0,2,8,6,0,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1,2,2,4,3,0,0,0,1,7,3
5 - Καβάλας,154 E.T. Δήμου Νέστου,450,203,2,2,4,199,44,21,12,5,6,14,8,105,24,51,36,12,39,14,20,1,7,5,4,5,0,1,5,1,0,1,1,0,0,0,0,0,0,3,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,10,5,3,1,6,2,0,0,0,0,0,1,1,0,0,1,2,0,0,0,1,0,0,4,0,1,0,0,1,0,0,0,0,2,2
5 - Καβάλας,155 E.T. Δήμου Νέστου,450,230,3,2,5,225,52,14,19,7,6,9,1,126,28,56,35,12,35,29,8,4,1,0,2,9,1,1,6,4,0,1,4,1,1,0,1,0,0,3,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,8,3,1,1,3,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,10,3,4,2,2,2,0,0,0,0,1,1
5 - Καβάλας,156 E.T. Δήμου Νέστου,569,312,2,4,6,306,76,34,21,9,12,17,6,151,33,52,69,14,55,9,5,2,2,2,1,40,3,7,11,25,7,2,3,0,1,1,0,0,0,3,0,0,1,0,0,0,1,1,1,0,1,0,0,0,1,0,0,15,3,0,4,9,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,4,4,1,0,1,0,0,1,0,1,0
5 - Καβάλας,157 E.T. Δήμου Νέστου,557,305,7,3,10,295,82,31,18,18,13,15,10,121,21,39,62,9,26,7,8,3,2,2,1,34,0,8,15,14,5,5,2,2,0,0,1,1,0,3,0,1,0,0,0,0,1,0,1,1,1,0,1,0,0,0,1,15,6,4,0,4,1,0,0,0,0,0,4,1,1,0,0,4,4,0,1,1,0,0,9,2,0,1,2,2,0,0,0,1,9,9
5 - Καβάλας,158 E.T. Δήμου Νέστου,563,317,5,0,5,312,90,52,15,12,29,15,8,115,26,61,54,14,34,2,15,7,6,4,1,53,1,11,13,34,11,2,6,1,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,3,0,0,7,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,8,3,2,1,3,0,0,0,0,0,10,6
5 - Καβάλας,159 E.T. Δήμου Νέστου,544,276,4,2,6,270,77,44,20,3,12,15,5,119,41,42,60,10,37,10,9,6,2,2,1,28,1,6,14,12,5,2,3,0,1,0,2,0,0,3,1,2,2,0,0,0,1,1,1,0,0,0,0,0,0,0,0,19,9,0,1,4,2,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5,2,1,2,3,1,0,0,0,0,3,2
5 - Καβάλας,160 E.T. Δήμου Νέστου,457,310,13,0,13,297,88,49,12,7,2,2,2,138,15,55,66,4,67,4,5,2,0,0,1,40,1,1,14,30,4,1,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,3,1,0,5,1,1,1,0,0,0,0,0,0,0,0,3,1,3,0,0,0,0,2,1,1,1,1,1,0,0,0,0,2,0
5 - Καβάλας,161 E.T. Δήμου Νέστου,537,353,5,3,8,345,103,80,16,7,2,7,2,177,39,60,85,7,67,6,17,5,2,7,6,23,2,2,10,13,2,0,2,1,0,0,1,0,0,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,4,1,0,2,0,2,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,4,1,3,2,1,2,1,2,0,0,3,2
5 - Καβάλας,162 E.T. Δήμου Νέστου,446,161,2,0,2,159,60,16,10,10,22,5,2,43,8,21,17,0,10,0,2,0,2,0,0,39,1,2,4,26,1,0,2,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,1,0,0,0,0,0,3,1
5 - Καβάλας,163 E.T. Δήμου Νέστου,404,167,3,3,6,161,62,13,5,12,24,19,0,34,6,15,13,2,6,2,4,1,1,0,0,36,2,4,8,26,2,1,3,1,0,1,0,2,1,3,0,2,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,7,3,1,3,1,1,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,9,2,0,2,2,0,0,0,0,0,0,0
5 - Καβάλας,164 E.T. Δήμου Νέστου,415,164,4,0,4,160,47,12,9,7,11,11,2,52,7,30,12,0,27,3,4,0,2,2,0,34,5,6,8,22,1,0,0,0,0,0,0,0,0,5,0,1,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2,2,2,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,9,2,0,1,3,0,0,0,0,0,0,0
5 - Καβάλας,165 E.T. Δήμου Νέστου,180,71,1,0,1,70,16,9,5,0,5,3,1,31,12,6,14,6,11,1,1,1,1,0,0,7,0,2,0,6,0,0,4,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,2,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,5,0,1,1,2,1,1,0,1,0,1,1
5 - Καβάλας,166 E.T. Δήμου Νέστου,341,106,3,1,4,102,16,5,5,2,1,11,1,60,15,24,31,4,26,4,0,0,0,0,0,5,0,2,3,2,0,2,5,3,1,0,4,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,7,2,0,2,3,2,0,0,0,0,0,1,1,0,0,1,1,0,0,1,1,0,0,4,0,1,0,1,1,1,1,0,0,1,0
5 - Καβάλας,167 E.T. Δήμου Νέστου,143,60,5,0,5,55,9,5,1,2,2,3,0,32,1,22,14,2,12,2,1,0,0,0,0,7,0,2,2,5,0,1,3,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,2,1,0,0,1,0,0,0,0,0,0,0
5 - Καβάλας,168 E.T. Δήμου Νέστου,200,82,0,0,0,82,14,1,5,1,1,1,0,42,24,17,20,0,8,6,4,2,3,1,0,16,1,2,6,9,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1
5 - Καβάλας,169 E.T. Δήμου Νέστου,335,143,1,1,2,141,50,22,4,26,5,5,2,48,10,23,11,5,13,2,4,3,1,0,2,15,4,5,6,1,1,3,5,3,1,0,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2,1,1,1,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,2,1,0,0,1,1,1
5 - Καβάλας,170 E.T. Δήμου Νέστου,390,156,3,0,3,153,53,26,8,29,4,6,4,45,12,16,16,4,14,0,5,2,1,1,0,27,1,6,14,14,1,1,4,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,8,3,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,3,1,1,0,1,3,1
5 - Καβάλας,171 E.T. Δήμου Νέστου,432,151,1,2,3,148,35,15,9,3,1,5,0,81,25,43,28,1,28,2,2,1,1,0,0,10,0,2,0,5,1,1,1,1,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2,0,1,4,1,1,0,0,0,0,6,4,0,4,0,0,0,0,0,0,0,0,4,0,0,2,2,0,0,0,0,0,1,1
5 - Καβάλας,172 E.T. Δήμου Νέστου,247,93,0,0,0,93,5,2,1,2,1,1,1,60,10,28,34,2,25,2,9,5,4,2,1,3,1,0,2,2,0,0,4,3,0,0,4,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,4,0,2,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
5 - Καβάλας,173 E.T. Δήμου Νέστου,560,300,4,6,10,290,82,22,30,22,10,24,15,101,26,46,44,12,32,7,11,5,3,5,4,45,2,5,26,17,3,9,7,3,1,0,3,1,0,5,1,1,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,18,8,1,4,9,4,1,0,0,0,0,2,1,0,0,0,3,0,3,1,0,0,0,4,1,2,1,2,6,1,2,0,1,6,4
5 - Καβάλας,174 E.T. Δήμου Νέστου,567,326,2,1,3,323,97,28,28,27,7,26,10,128,28,50,61,13,35,17,12,8,4,0,3,31,1,11,19,11,3,3,6,3,2,1,2,0,2,6,1,3,2,1,0,0,0,0,0,0,1,1,0,1,0,0,0,11,7,2,2,5,0,0,0,0,0,0,3,3,0,2,0,4,2,3,0,0,0,0,16,6,3,3,4,3,3,2,0,1,5,2
5 - Καβάλας,175 E.T. Δήμου Νέστου,570,308,4,4,8,300,80,39,25,8,10,11,3,129,33,50,60,9,35,18,12,6,5,5,5,20,3,6,10,8,4,2,10,2,4,2,4,0,2,6,1,2,0,1,0,0,1,0,0,0,2,0,0,0,2,0,2,13,4,2,2,5,2,0,0,0,0,0,2,1,0,1,2,3,0,3,3,0,0,0,15,6,1,3,2,1,0,0,0,1,6,3
5 - Καβάλας,176 E.T. Δήμου Νέστου,552,310,10,2,12,298,94,34,32,20,13,23,6,123,24,42,51,11,54,12,7,2,1,3,4,18,0,3,8,6,2,1,9,3,2,0,5,0,0,5,1,2,2,1,0,0,2,0,0,2,0,0,0,0,0,0,0,18,7,0,2,5,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,5,3,2,1,5,3,2,1,0,5,1
5 - Καβάλας,177 E.T. Δήμου Νέστου,552,320,4,0,4,316,79,36,15,14,9,17,3,141,19,51,58,4,55,13,10,0,2,5,3,34,3,8,21,15,5,1,6,1,0,1,2,0,0,3,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,24,3,0,2,10,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,2,2,2,3,1,1,0,0,6,2
5 - Καβάλας,178 E.T. Δήμου Νέστου,568,300,6,5,11,289,83,32,20,17,4,21,6,110,23,34,34,11,42,5,15,8,3,5,6,23,3,2,6,14,3,2,7,3,1,1,4,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,7,1,6,8,4,1,0,0,1,0,2,1,0,0,1,1,0,0,0,0,0,0,14,1,5,0,3,0,0,0,0,0,3,3
5 - Καβάλας,179 E.T. Δήμου Νέστου,549,315,2,5,7,308,78,23,23,11,4,14,9,111,29,38,38,5,29,10,14,6,4,4,1,38,2,3,20,33,3,1,3,1,0,0,2,0,2,7,1,2,2,2,0,0,1,0,0,1,2,0,0,0,1,0,1,26,11,2,3,11,1,0,0,0,0,0,3,0,0,0,0,6,1,6,1,1,0,0,11,1,2,1,1,4,0,0,0,0,4,1
5 - Καβάλας,180 E.T. Δήμου Νέστου,561,297,6,1,7,290,78,33,23,11,2,15,2,128,33,48,44,7,37,7,9,4,1,3,0,22,0,2,12,11,0,1,3,2,0,0,2,0,0,5,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,22,8,0,1,14,1,5,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,17,2,2,4,7,2,1,0,1,1,2,2
5 - Καβάλας,181 E.T. Δήμου Νέστου,562,289,3,4,7,282,73,30,23,14,7,22,5,109,25,55,49,6,42,8,8,4,3,1,2,25,2,5,13,12,3,2,6,3,2,1,2,0,0,5,2,1,3,4,0,0,0,0,0,0,2,0,0,1,0,0,1,29,6,5,7,8,7,5,1,0,0,0,5,0,0,3,2,1,1,0,0,0,1,0,9,3,4,2,4,4,0,0,2,2,5,5
5 - Καβάλας,182 E.T. Δήμου Νέστου,568,313,10,1,11,302,78,37,22,14,4,21,7,108,25,36,45,7,31,17,12,6,7,4,1,33,1,8,19,16,2,3,7,3,1,1,5,2,0,3,0,2,1,1,0,0,1,0,0,0,1,1,0,0,0,0,0,30,13,2,5,14,6,0,0,0,1,0,3,1,0,2,2,2,1,2,0,0,0,0,11,5,2,4,4,5,3,2,2,1,7,4
5 - Καβάλας,183 E.T. Δήμου Νέστου,568,291,4,3,7,284,90,31,26,18,9,17,6,100,39,35,45,12,19,10,3,1,0,1,1,29,4,3,11,11,1,0,12,5,0,0,10,1,2,6,1,1,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,18,5,2,2,8,0,1,1,0,0,0,2,0,0,0,0,1,0,1,0,0,0,0,15,3,1,2,6,2,1,2,1,0,2,0
5 - Καβάλας,184 E.T. Δήμου Νέστου,570,295,2,1,3,292,74,29,20,16,6,17,3,116,21,37,61,9,46,8,13,7,3,2,3,29,2,3,14,22,1,2,10,5,2,1,7,0,0,4,0,0,2,2,0,0,1,0,0,0,0,0,0,0,0,0,0,26,8,7,4,9,3,4,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,12,2,3,4,4,1,0,0,0,0,5,2
5 - Καβάλας,185 E.T. Δήμου Νέστου,566,312,6,3,9,303,88,29,21,13,11,16,7,103,23,35,44,6,45,8,11,6,4,3,2,31,0,4,15,13,5,8,3,0,0,1,1,0,0,7,1,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,24,9,1,2,13,2,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,14,2,3,5,3,12,1,1,2,2,7,2
5 - Καβάλας,186 E.T. Δήμου Νέστου,170,78,0,0,0,78,14,6,2,3,4,0,2,42,8,15,24,1,21,0,4,2,0,1,1,3,0,2,2,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,4,2,0,7,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3
5 - Καβάλας,187 E.T. Δήμου Νέστου,350,200,3,1,4,196,39,14,4,13,8,11,4,108,18,52,40,5,48,4,5,4,2,0,2,19,0,1,8,10,0,2,13,7,1,0,9,0,2,2,1,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,5,4,0,3,1,0,0,0,0,0,0,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1
