ΠΕΡΙΦΕΡΕΙΑ,ΕΚΛΟΓΙΚΟ ΤΜΗΜΑ,ΕΓΓΕΓΡΑΜΜΕΝΟΙ,ΨΗΦΙΣΑΝΤΕΣ,ΑΚΥΡΑ,ΛΕΥΚΑ,ΑΚΥΡΑ & ΛΕΥΚΑ,ΕΓΚΥΡΑ,ΣΥΡΙΖΑ,ΤΣΙΠΡΑΣ ΑΛΕΞΙΟΣ του Παύλου,ΑΝΑΓΝΩΣΤΟΠΟΥΛΟΥ ΑΘΑΝΑΣΙΑ (ΣΙΑ) του Πέτρου,ΚΑΡΑΓΙΩΡΓΟΥ- ΛΑΖΑΡΗ ΜΑΡΓΑΡΙΤΤΑ του Αγγελου,ΚΥΡΙΑΚΟΠΟΥΛΟΣ ΓΕΩΡΓΙΟΣ του Αγγελου,ΜΑΡΚΟΥ ΚΩΝΣΤΑΝΤΙΝΟΣ του Βασιλείου,ΝΙΚΟΛΑΟΥ ΓΕΩΡΓΙΟΣ του Αθανασίου,ΠΑΝΑΓΙΩΤΟΠΟΥΛΟΣ ΑΝΔΡΕΑΣ του Αντωνίου,ΠΑΝΑΓΟΠΟΥΛΟΥ-ΣΤΑΥΡΟΥΛΙΑ ΠΑΝΑΓΙΩΤΑ (ΓΙΩΤΑ) του Νικολάου,ΠΑΠΑΝΙΚΟΥ ΓΕΩΡΓΙΑ του Χρήστου,ΡΙΖΟΥΛΗΣ ΑΝΔΡΕΑΣ του Κωνσταντίνου,ΣΠΑΡΤΙΝΟΣ ΚΩΝΣΤΑΝΤΙΝΟΣ του Νικολάου,ΤΣΟΝΑΚΑ ΑΓΓΕΛΙΚΗ του Βασιλείου,Νέα Δημοκρατία,ΜΗΤΣΟΤΑΚΗΣ ΚΥΡΙΑΚΟΣ του Κωνσταντίνου,ΑΛΕΞΟΠΟΥΛΟΥ ΧΡΙΣΤΙΝΑ του Μιχαήλ,ΓΙΑΝΝΙΑ ΕΥΣΤΑΘΙΑ (ΕΦΗ) του Νικολάου,ΚΑΤΣΑΝΙΩΤΗΣ ΑΝΔΡΕΑΣ του Ιωάννη,ΚΟΝΙΔΑΡΗ - ΑΝΤΩΝΟΠΟΥΛΟΥ ΕΛΕΝΗ (ΕΛΕΝΑ) του Θωμά,ΚΟΥΤΡΟΥΜΑΝΗΣ ΓΕΩΡΓΙΟΣ του Ιωάννη,ΝΤΑΒΛΟΥΡΟΣ ΑΘΑΝΑΣΙΟΣ του Περικλή,ΡΗΓΟΠΟΥΛΟΥ ΑΣΠΑΣΙΑ του Γερασίμου,ΤΑΠΕΙΝΟΥ ΕΛΕΝΗ του Κωνσταντίνου,ΤΡΑΧΗΛΗ ΑΘΗΝΑ του Ευάγγελου,ΤΣΙΓΚΡΗΣ ΑΓΓΕΛΟΣ του Αντωνίου,ΦΩΤΗΛΑΣ ΙΑΣΩΝ του Ασημάκη,Λαϊκός Σύνδεσμος - Χρυσή Αυγή,ΑΡΒΑΝΙΤΗΣ - ΑΒΡΑΜΗΣ ΜΙΧΑΗΛ του Κωνσταντίνου,ΓΙΑΧΑΛΗΣ ΑΝΑΣΤΑΣΙΟΣ του Φιλίππου,ΖΑΓΚΛΑΣ ΧΡΗΣΤΟΣ του Γεωργίου,ΚΑΥΚΟΠΟΥΛΟΥ ΣΟΦΙΑ του Βασιλείου,ΜΠΙΤΣΙΚΟΛΗΣ ΣΤΑΥΡΟΣ του Κωνσταντίνου,ΝΙΚΟΛΑΚΟΠΟΥΛΟΣ ΑΝΔΡΕΑΣ του Αναστασίου,ΠΑΛΑΙΟΛΟΓΟΠΟΥΛΟΣ ΚΩΝΣΤΑΝΤΙΝΟΣ του Γεωργίου,ΣΙΝΟΥ ΠΑΝΑΓΙΩΤΑ του Φωτίου,ΤΑΧΛΙΑΜΠΟΥΡΗ ΑΝΤΩΝΙΑ του Μιχαήλ,ΧΡΙΣΤΟΠΟΥΛΟΣ ΑΝΤΩΝΗΣ του Πέτρου,ΧΡΥΣΑΝΘΟΠΟΥΛΟΥ ΑΝΔΡΙΑΝΑ του Ιωάννη,Κίνημα Αλλαγής,ΑΝΑΡΓΥΡΟΥ ΔΗΜΗΤΡΑ του Γεωργίου,ΒΟΥΛΔΗΣ ΧΡΗΣΤΟΣ του Κωνσταντίνου,ΛΟΗ ΟΛΥΜΠΙΑ του Ευαγγέλου,ΛΟΥΚΟΠΟΥΛΟΥ ΠΑΡΑΣΚΕΥΗ του Νικολάου,ΝΙΚΟΛΟΠΟΥΛΟΥ ΛΕΜΟΝΙΑ του Ιωάννη,ΟΙΚΟΝΟΜΟΥ ΧΡΗΣΤΟΣ του Βασιλείου,ΠΑΠΑΝΔΡΕΟΥ ΓΕΩΡΓΙΟΣ του Ανδρέα,ΣΚΑΝΔΑΜΗΣ ΜΑΡΙΝΟΣ του Μιχαήλ,ΣΟΛΩΜΟΥ ΑΙΚΑΤΕΡΙΝΗ του Γρηγορίου,ΤΑΠΕΙΝΟΣ ΙΩΑΝΝΗΣ του Ηλία,ΤΖΟΥΡΑΜΑΝΗΣ ΑΝΔΡΕΑΣ του Αχιλλέα,ΦΙΛΙΠΠΑΤΟΣ ΔΗΜΗΤΡΙΟΣ του Γεωργίου,Κ.Κ.Ε.,ΑΓΓΕΛΟΠΟΥΛΟΣ ΔΗΜΗΤΡΙΟΣ του Νικολάου,ΑΣΠΡΟΥΛΙΑΣ ΒΑΣΙΛΕΙΟΣ του Παναγιώτη - Πανάγου,ΓΚΕΣΤΑ ΕΙΡΗΝΗ (ΡΕΝΑ) του Διονυσίου,ΖΑΜΠΑΤΗ ΑΛΕΞΑΝΔΡΑ (ΑΛΕΚΑ) του Σπυρίδωνος,ΖΑΡΝΑΒΑΛΟΥ ΣΤΑΥΡΟΥΛΑ του Φώτιου,ΚΑΡΑΘΑΝΑΣΟΠΟΥΛΟΣ ΝΙΚΟΛΑΟΣ του Πέτρου,ΚΩΝΣΤΑΝΤΟΠΟΥΛΟΥ ΒΑΣΙΛΙΚΗ (ΒΑΣΙΑ) του Ιωάννη,ΜΑΖΗΣ ΑΝΔΡΕΑΣ του Νικολάου,ΠΑΡΙΣΗΣ ΣΩΤΗΡΙΟΣ του Νικολάου,ΣΚΙΑΔΑΣ ΠΑΝΑΓΙΩΤΗΣ (ΤΑΚΗΣ) του Βασιλείου,ΣΥΜΕΩΝΙΔΗΣ ΓΡΗΓΟΡΙΟΣ του Θεοδώρου,ΤΖΑΜΑΛΟΥΚΑ ΠΑΝΑΓΙΩΤΑ (ΤΕΤΗ) του Βασιλείου,Ένωση Κεντρώων,ΓΙΑΝΝΟΠΟΥΛΟΥ ΑΝΑΣΤΑΣΙΑ του Αναστασίου,ΚΑΡΑΠΑΝΟΥ ΧΑΡΟΥΛΑ του Στεφάνου,ΛΑΪΝΙΩΤΗΣ ΙΩΑΝΝΗΣ του Συμεών,ΜΑΡΙΝΕΣΚΟΥ ΛΑΟΥΡΕΝΤΣΙΑ του Ιωάννη,ΜΕΤΣΟΒΙΤΗΣ ΣΠΥΡΙΔΩΝ του Θεοφάνη,ΠΑΠΑΔΟΠΟΥΛΟΣ ΠΑΝΑΓΙΩΤΗΣ του Κωνσταντίνου,ΡΙΤΗΣ ΝΙΚΟΛΑΟΣ του Χρήστου,ΣΙΩΡΟΥ ΑΝΔΡΟΜΑΧΗ του Ευθυμίου,ΣΥΜΙΑΝΑΚΗΣ ΕΜΜΑΝΟΥΗΛ (ΜΑΝΟΣ) του Νικολάου,Ο.Κ.Δ.Ε.,ΦΡΑΓΚΙΣΚΑΤΟΥ ΓΕΩΡΓΙΑ του Αντωνίου,ΑΝΤ.ΑΡ.ΣΥ.Α.,ΑΓΓΕΛΟΠΟΥΛΟΣ ΙΩΑΝΝΗΣ του Κωνσταντίνου,ΘΕΟΧΑΡΟΠΟΥΛΟΥ ΚΩΝΣΤΑΝΤΙΝΑ του Παναγιώτη,ΚΑΛΟΥΔΙΩΤΗΣ ΕΥΑΓΓΕΛΟΣ του Γρηγορίου,ΚΑΝΙΣΤΡΑ ΙΩΑΝΝΑ του Παναγιώτη,ΜΑΣΟΥΡΑΣ ΙΑΣΩΝ του Θεοδώρου,ΜΠΕΛΙΑΣ ΔΗΜΗΤΡΙΟΣ του Νικολάου,ΝΤΡΕΝΟΓΙΑΝΝΗ ΑΝΤΩΝΙΑ του Νικολάου,ΠΑΝΑΓΟΠΟΥΛΟΣ ΕΛΕΥΘΕΡΙΟΣ του Βασιλείου,ΠΑΠΑΔΟΠΟΥΛΟΥ ΜΑΡΙΑ του Λεωνίδα,ΧΑΪΝΤΑΡ ΑΧΜΑΝΤ ΝΕΚΤΑΡΙΟΣ ΝΕΜΕΡ του Χάελ,Ελλήνων Συνέλευσις,ΒΑΓΕΝΑ ΓΕΩΡΓΙΑ του Βασιλείου,ΓΚΙΤΣΗΣ ΠΑΝΑΓΙΩΤΗΣ του Γεωργίου,ΚΑΡΑΓΙΑΝΝΙΔΟΥ ΑΝΝΑ του Παναγιώτη,ΜΙΧΑΛΟΠΟΥΛΟΣ ΑΝΔΡΕΑΣ του Γεωργίου,ΕΕΚ Τροτσκιστές - Εργ.Επ.Κόμμα,ΤΖΙΡΗΣ-ΓΕΩΡΓΟΠΟΥΛΟΣ ΝΙΚΟΛΑΟΣ του Γεωργίου,Ελληνική Λύση - Κ. Βελόπουλος,ΒΕΛΟΠΟΥΛΟΣ ΚΥΡΙΑΚΟΣ του Ιωσήφ,ΑΘΑΝΑΣΙΟΥ ΒΑΛΕΝΤΙΝΗ - ΠΑΡΑΣΚΕΥΗ του Νικολάου,ΔΟΥΛΑΒΕΡΗΣ ΦΩΤΙΟΣ του Αθανασίου,ΝΙΚΟΛΟΠΟΥΛΟΣ ΧΡΗΣΤΟΣ του Γεωργίου,ΝΤΟΤΣΙΚΑΣ ΝΙΚΟΛΑΟΣ του Ηλία,ΠΑΠΑΛΕΞΟΠΟΥΛΟΣ ΑΛΕΞΙΟΣ του Νικολάου,ΣΕΡΕΤΗ ΝΙΚΟΛΕΤΑ του Πασχάλη,ΣΙΔΕΡΗΣ ΜΙΧΑΗΛ του Χρήστου,ΤΣΑΠΑΡΑ ΚΑΛΛΙΟΠΗ του Αλεξάνδρου,ΦΡΑΓΚΟΥ ΚΩΝΣΤΑΝΤΙΝΑ του Βασιλείου,Κ.Κ.Ε. (μ-λ),ΜΑΧΑΙΡΑΣ ΑΛΕΞΙΟΣ του Λεωνίδα,ΤΣΑΚΙΡΟΠΟΥΛΟΥ ΕΛΕΥΘΕΡΙΑ του Εμμανουήλ,ΦΩΤΟΠΟΥΛΟΥ ΒΑΣΙΛΙΚΗ του Γεωργίου,Μ-Λ Κ.Κ.Ε.,ΠΑΠΑΠΑΝΑΓΙΩΤΟΥ ΚΩΝΣΤΑΝΤΙΝΟΣ του Νικολάου,Ε.ΠΑ.Μ - Α.Κ.Κ.ΕΛ,ΜΠΟΓΔΑΝΟΣ ΠΑΝΑΓΙΩΤΗΣ του Αθανασίου,ΞΗΡΟΥ ΔΙΑΜΑΝΤΩ του Φωτίου,ΣΙΟΒΑ ΙΩΑΝΝΑ του Κωνσταντίνου,Λαϊκή Ενότητα,ΒΡΕΤΤΟΣ ΕΥΣΤΑΘΙΟΣ του Κωνσταντίνου,ΓΚΟΥΛΕΜΑΝΗΣ ΚΩΝΣΤΑΝΤΙΝΟΣ του Νικολάου,ΕΛΕΖΟΓΛΟΥ ΓΕΩΡΓΙΟΣ του Θρασύβουλου,ΚΑΝΤΖΑΡΗ ΖΑΦΕΙΡΩ του Χρήστου,ΛΕΦΑ ΑΝΔΡΟΝΙΚΗ του Γεωργίου,ΠΕΤΡΑΚΟΣ ΑΘΑΝΑΣΙΟΣ του Κωνσταντίνου,ΠΗΛΙΟΥ - ΓΕΩΡΓΙΤΣΟΠΟΥΛΟΥ ΦΩΤΕΙΝΗ του Δονάτου,ΜέΡΑ25,ΑΠΟΣΤΟΛΟΠΟΥΛΟΥ ΕΥΑΓΓΕΛΙΑ (ΛΙΤΣΑ) του Ανδρέα,ΔΙΑΜΑΝΤΟΠΟΥΛΟΣ ΠΑΝΑΓΙΩΤΗΣ του Δημητρίου,ΛΙΝΑΡΔΟΥ ΒΕΝΕΤΙΑ του Θεοδώρου,ΜΑΓΔΑΛΗΝΟΣ ΝΙΚΟΛΑΟΣ του Χαραλάμπους,ΜΕΓΑΡΗ ΕΥΑΝΘΙΑ του Γεωργίου,ΜΟΥΣΤΡΗΣ ΓΕΩΡΓΙΟΣ του Παναγιώτη,ΠΑΝΑΓΟΠΟΥΛΟΣ ΑΡΙΣΤΟΤΕΛΗΣ (ΑΡΗΣ) του Παναγιώτη,ΠΑΠΑΝΤΩΝΟΠΟΥΛΟΥ ΑΝΑΣΤΑΣΙΑ του Θεμιστοκλή,ΠΕΤΤΑΣ ΝΙΚΟΛΑΟΣ του Αθανασίου,ΣΚΛΑΒΕΝΙΤΗΣ ΙΩΑΝΝΗΣ του Κωνσταντίνου,ΤΣΑΡΤΟΛΙΑΣ ΧΡΗΣΤΟΣ του Ευσταθίου,Δημιουργία ξανά - Θ. Τζήμερος,ΚΑΙΣΑΡΙΟΣ ΓΕΩΡΓΙΟΣ του Κωνσταντίνου,Πλεύση Ελευθερίας - Ζωή Κωνστ.,ΚΩΝΣΤΑΝΤΟΠΟΥΛΟΥ ΖΩΗ του Νικολάου,ΑΘΑΝΑΣΟΥΛΗ ΝΑΤΑΛΙΑ του Θεοδώρου,ΣΟΦΟΥΛΗΣ ΕΜΜΑΝΟΥΗΛ του Αγγελου
31 - Αχαΐας,521 E.T. Δήμου Πατρέων,546,343,2,3,5,338,125,0,29,8,8,26,8,20,11,11,8,18,14,120,0,22,19,48,7,16,23,16,7,17,34,33,6,2,0,0,0,0,2,0,1,0,0,1,18,1,3,6,7,3,1,18,4,4,1,4,0,17,4,2,0,1,2,4,1,1,1,1,0,2,7,2,3,1,0,1,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,7,5,4,2,2,9,2,2,7,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,11,2,0,0,0,2,0,1,0,2,1,0,2,1,4,0,2,1
31 - Αχαΐας,522 E.T. Δήμου Πατρέων,557,344,1,1,2,342,160,0,39,8,31,33,8,26,13,18,11,30,16,79,0,22,19,14,4,14,10,6,2,17,26,26,6,1,0,1,0,0,3,0,1,0,0,1,28,1,3,5,0,0,4,0,9,8,1,2,1,32,5,4,4,2,2,16,1,2,3,3,0,7,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,11,0,1,0,0,0,0,2,0,1,0,0,0,0,0,0,0,2,0,1,0,1,0,0,0,0,0,0,0,9,2,1,1,1,0,0,0,0,0,2,0,5,1,4,0,1,0
31 - Αχαΐας,523 E.T. Δήμου Πατρέων,544,298,3,4,7,291,95,0,38,7,11,19,5,19,3,4,8,17,5,102,0,25,26,23,3,21,25,14,6,14,20,36,6,3,1,2,0,0,1,0,0,0,0,0,29,2,2,10,1,4,0,0,6,10,1,5,2,21,4,4,5,0,2,10,1,4,1,1,1,3,1,0,0,0,0,0,0,0,1,0,0,0,2,1,0,0,0,0,1,0,0,0,1,2,1,1,1,0,1,0,7,0,1,1,1,0,1,4,0,0,1,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,15,2,0,3,1,1,2,0,0,1,1,1,5,1,3,0,3,3
31 - Αχαΐας,524 E.T. Δήμου Πατρέων,546,311,4,3,7,304,89,0,31,7,15,19,4,17,6,3,8,16,10,140,0,24,19,47,7,15,10,19,5,25,31,52,6,4,1,2,1,0,3,0,0,2,1,1,19,0,4,4,0,0,0,5,4,1,1,12,2,12,0,1,1,0,0,4,0,1,1,2,0,2,8,2,2,1,1,0,0,0,4,0,0,0,2,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5,0,1,1,1,2,1,1,0,0,3,0,0,0,0,1,0,0,0,0,0,2,1,0,0,0,0,1,0,10,1,0,3,0,0,2,2,0,3,0,1,7,1,3,0,1,1
31 - Αχαΐας,525 E.T. Δήμου Πατρέων,554,315,3,1,4,311,109,0,25,5,14,28,8,16,7,6,7,25,12,117,0,15,12,37,5,15,23,21,1,30,29,44,7,3,0,2,0,0,2,0,1,0,0,1,17,1,1,2,2,0,0,17,8,6,3,4,2,22,5,0,4,2,1,14,1,2,3,1,2,8,9,1,2,2,0,1,0,0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,2,1,0,1,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,15,2,5,1,2,0,0,3,1,5,0,4,2,1,2,0,0,0
31 - Αχαΐας,526 E.T. Δήμου Πατρέων,531,330,3,4,7,323,115,0,35,10,17,24,7,28,11,8,12,18,13,128,0,29,35,36,5,20,22,18,4,24,28,45,5,4,0,0,0,1,3,0,0,0,0,1,13,1,0,3,3,1,1,13,1,6,1,4,1,25,7,5,2,2,4,13,1,2,3,1,2,5,3,1,1,0,0,0,0,0,0,1,0,0,4,0,3,1,1,3,0,1,0,0,0,1,1,0,1,1,0,0,13,0,0,1,3,2,2,4,0,3,5,0,0,0,0,0,0,3,2,1,1,0,0,0,0,0,0,0,0,9,0,0,0,1,0,0,1,0,0,0,1,1,1,3,0,1,0
31 - Αχαΐας,527 E.T. Δήμου Πατρέων,538,299,10,1,11,288,85,0,19,10,10,19,7,10,6,5,5,15,13,110,0,19,16,43,4,17,11,15,2,22,29,47,5,4,1,0,0,0,3,0,0,0,0,0,23,1,2,8,3,2,1,23,6,5,2,3,0,26,2,7,4,1,2,13,1,2,2,1,1,3,8,1,0,1,0,1,2,1,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,3,1,2,3,0,0,0,0,0,0,0,0,13,2,0,5,0,3,1,0,3,1,0,0,1,1,9,0,6,7
31 - Αχαΐας,528 E.T. Δήμου Πατρέων,561,318,2,1,3,315,94,0,28,4,14,33,10,19,4,4,4,15,9,132,0,31,20,30,4,23,25,20,6,78,33,44,8,3,0,4,1,0,3,1,2,1,0,1,15,0,1,5,0,1,2,2,3,5,0,3,0,19,3,6,2,0,1,8,1,4,1,0,0,2,7,2,0,1,1,0,0,2,4,0,0,0,3,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,2,1,11,0,3,3,1,1,0,4,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,4,1,3,0,3,2,3,3,3,1,1,3,2,5,0,1,0
31 - Αχαΐας,529 E.T. Δήμου Πατρέων,553,301,1,0,1,300,105,0,40,11,8,29,8,20,4,5,14,27,17,119,0,24,23,39,3,18,18,19,1,15,30,45,6,5,2,0,0,0,1,0,2,0,0,1,18,2,0,4,8,0,0,3,9,6,1,0,0,17,3,3,2,0,3,9,0,2,3,3,2,2,3,0,0,0,0,0,0,0,1,1,0,0,3,0,0,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,9,0,1,1,1,1,0,3,0,1,2,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,1,1,2,7,1,0,0,1,1,1,1,1,0,0,0,2,1,9,0,2,4
31 - Αχαΐας,530 E.T. Δήμου Πατρέων,536,342,3,0,3,339,101,0,25,9,10,27,7,20,5,7,5,17,9,144,0,28,30,41,7,17,22,26,6,21,44,49,4,2,1,0,1,0,1,0,0,0,0,0,30,2,4,5,2,4,0,5,7,10,0,2,1,26,3,3,4,0,1,14,1,3,0,2,2,6,5,0,0,1,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,1,0,2,0,0,2,0,0,1,1,0,1,1,0,0,1,0,0,0,3,0,0,0,0,0,1,0,10,4,2,0,2,2,0,4,1,2,0,1,2,1,4,0,0,1
31 - Αχαΐας,531 E.T. Δήμου Πατρέων,523,296,1,1,2,294,82,0,15,4,13,17,2,11,2,2,3,13,10,138,0,28,29,38,5,25,24,16,7,26,29,50,3,1,0,0,0,0,1,0,0,0,1,0,19,1,3,5,1,0,1,0,5,9,2,4,1,15,1,1,3,0,1,6,0,1,2,0,2,4,4,0,0,2,0,0,0,0,0,0,0,0,3,0,0,1,3,0,0,3,0,1,1,0,0,0,0,0,0,0,6,0,1,2,1,2,0,1,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,14,1,2,1,2,0,0,3,3,1,1,0,2,1,6,0,0,0
31 - Αχαΐας,532 E.T. Δήμου Πατρέων,529,318,4,2,6,312,76,0,26,5,15,11,6,6,0,5,6,17,8,157,0,16,35,40,7,26,15,21,5,27,53,53,4,2,1,0,1,0,2,0,0,0,0,0,20,1,1,7,2,0,1,0,6,2,3,5,1,14,2,3,1,1,1,7,0,2,1,0,1,1,6,1,1,2,1,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,10,0,1,2,1,0,3,1,1,0,3,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,10,1,0,1,1,0,1,1,2,1,2,0,4,1,8,0,2,2
31 - Αχαΐας,533 E.T. Δήμου Πατρέων,531,298,8,2,10,288,88,0,21,8,13,19,11,14,5,3,8,19,15,123,0,16,24,33,4,26,16,16,2,23,31,39,3,2,0,0,0,0,0,1,0,1,0,0,21,0,2,3,3,0,1,0,7,7,1,6,2,16,2,3,5,1,3,6,0,1,1,1,0,3,9,1,0,0,1,0,0,1,6,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,18,1,2,1,0,0,0,4,2,3,2,3,0,0,4,0,2,1
31 - Αχαΐας,534 E.T. Δήμου Πατρέων,541,335,5,3,8,327,136,0,40,12,18,22,10,11,11,9,10,23,11,101,0,22,11,40,3,22,12,8,6,16,29,37,10,7,1,1,2,0,1,1,2,0,2,0,12,1,3,0,0,0,0,0,1,2,1,5,4,26,9,6,1,0,2,16,3,3,4,2,1,3,13,1,0,0,0,0,0,0,2,0,0,0,2,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,9,0,1,1,3,1,1,2,1,0,0,1,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,9,3,1,2,0,2,1,2,0,1,2,0,1,0,4,0,0,1
31 - Αχαΐας,535 E.T. Δήμου Πατρέων,564,360,11,0,11,349,160,0,48,20,22,35,16,22,4,10,16,28,22,111,0,21,20,43,8,16,12,23,6,22,26,45,4,2,0,0,0,0,1,0,0,0,0,1,15,1,3,3,1,1,2,15,3,5,3,3,4,32,9,5,6,0,1,15,1,2,4,0,2,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,6,0,1,0,0,1,0,1,1,2,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,13,4,2,1,1,0,0,1,0,1,2,0,1,1,4,0,0,0
31 - Αχαΐας,536 E.T. Δήμου Πατρέων,569,338,7,0,7,331,154,0,40,8,28,19,10,29,9,15,11,34,14,90,0,20,16,28,5,15,12,16,3,19,20,30,9,7,2,0,0,0,0,0,2,0,2,2,23,1,5,3,1,0,1,23,4,7,5,3,1,19,4,1,0,2,1,5,4,0,1,0,0,6,3,0,0,2,0,0,0,0,1,0,1,1,4,1,1,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,8,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,1,0,8,2,1,3,1,0,0,1,1,2,2,2,0,0,9,0,3,2
31 - Αχαΐας,537 E.T. Δήμου Πατρέων,538,351,1,1,2,349,128,0,41,14,24,16,5,24,6,10,14,23,8,121,0,20,14,33,6,25,18,17,5,15,32,32,8,2,0,1,0,0,3,0,1,1,1,2,25,3,3,3,2,2,1,7,7,5,4,7,1,29,6,4,4,2,3,15,2,4,3,5,1,7,2,1,0,0,1,0,0,0,2,0,0,0,4,0,1,2,0,2,0,0,0,1,0,1,1,1,0,1,0,0,9,0,2,1,2,2,0,2,0,1,3,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,11,0,1,2,0,1,0,2,0,1,1,0,3,2,6,0,1,0
31 - Αχαΐας,538 E.T. Δήμου Πατρέων,556,331,10,4,14,317,114,0,37,15,20,26,10,19,12,6,15,24,10,108,0,33,20,36,4,19,14,13,5,12,19,33,11,4,0,1,0,0,4,0,0,0,3,0,30,1,1,7,5,2,2,30,9,7,2,8,1,16,1,3,5,1,3,6,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,3,1,0,1,0,0,0,1,0,0,1,1,1,0,1,0,0,0,14,0,3,5,4,3,1,4,0,3,5,0,0,0,0,0,0,1,0,0,0,2,1,0,0,0,0,0,0,7,0,0,0,1,0,0,0,0,0,0,0,4,2,5,0,3,3
31 - Αχαΐας,539 E.T. Δήμου Πατρέων,558,387,3,3,6,381,144,0,41,13,15,30,11,17,6,9,16,22,9,133,0,17,17,40,7,35,16,24,5,24,28,32,3,1,0,0,1,0,1,1,0,0,1,1,27,1,0,3,6,0,2,27,15,4,3,6,2,21,5,5,4,3,3,11,0,2,5,2,0,6,7,1,0,1,0,1,1,0,1,0,1,0,5,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,18,0,2,2,4,3,1,5,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,14,3,0,1,0,0,0,0,0,0,1,2,1,1,4,0,1,3
31 - Αχαΐας,540 E.T. Δήμου Πατρέων,563,339,3,5,8,331,129,0,36,7,17,41,7,15,6,12,12,18,12,104,0,22,20,33,9,26,19,24,6,17,18,25,6,3,1,1,0,0,4,0,1,0,1,2,23,2,5,4,2,0,4,0,6,5,2,6,2,18,4,5,1,1,1,7,1,0,2,1,3,1,6,1,1,4,1,0,0,0,1,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,1,2,1,2,0,2,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,17,1,2,3,1,0,5,2,1,2,0,1,2,0,10,0,4,4
31 - Αχαΐας,541 E.T. Δήμου Πατρέων,569,335,8,5,13,322,115,0,31,11,15,28,5,11,9,6,8,23,14,112,0,18,15,36,5,15,26,17,3,9,24,40,8,0,0,1,0,0,2,0,0,0,1,2,20,0,0,5,0,0,2,2,9,5,0,6,1,33,6,1,2,2,2,12,4,4,6,2,1,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,1,2,2,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,3,0,1,0,0,0,0,1,1,2,0,13,0,3,2
31 - Αχαΐας,542 E.T. Δήμου Πατρέων,566,355,5,5,10,345,152,0,42,11,17,22,7,32,10,10,9,21,11,94,0,13,17,35,3,20,25,17,6,14,15,25,8,2,0,3,1,0,2,0,0,0,3,1,22,2,2,1,6,1,2,7,10,3,1,7,3,28,6,4,5,2,5,19,0,1,5,2,0,7,10,2,1,1,0,2,0,0,3,0,0,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,4,0,0,1,1,1,1,2,1,0,0,2,1,0,0,1,0,3,1,2,2,0,0,0,0,0,0,0,0,18,3,0,2,3,2,0,2,1,1,5,1,0,0,1,0,1,1
