ΠΕΡΙΦΕΡΕΙΑ,ΕΚΛΟΓΙΚΟ ΤΜΗΜΑ,ΕΓΓΕΓΡΑΜΜΕΝΟΙ,ΨΗΦΙΣΑΝΤΕΣ,ΑΚΥΡΑ,ΛΕΥΚΑ,ΑΚΥΡΑ & ΛΕΥΚΑ,ΕΓΚΥΡΑ,ΣΥΡΙΖΑ,ΜΗΤΡΟΠΟΥΛΟΥ ΜΑΡΙΑ του Παντελή,ΠΑΠΑΗΛΙΟΥ ΓΕΩΡΓΙΟΣ του Ηλία,ΡΟΥΣΙΑΣ ΜΑΡΙΝΟΣ του Ιωάννη,ΣΑΡΑΝΤΟΠΟΥΛΟΥ ΜΑΥΡΑ του Σπυρίδωνος,ΣΤΑΪΚΟΣ ΧΡΗΣΤΟΣ του Δημητρίου,Νέα Δημοκρατία,ΒΛΑΣΗΣ ΚΩΝΣΤΑΝΤΙΝΟΣ του Γεωργίου,ΓΙΑΝΝΑΚΟΠΟΥΛΟΣ ΝΙΚΟΛΑΟΣ του Γεωργίου,ΚΑΤΣΙΡΗΣ ΙΩΑΝΝΗΣ του Δημητρίου,ΛΥΤΡΙΒΗ ΙΩΑΝΝΑ του Δημητρίου,ΠΑΠΑΗΛΙΟΥ ΒΑΣΙΛΙΚΗ (ΒΑΛΥ) του Γεωργίου,Λαϊκός Σύνδεσμος - Χρυσή Αυγή,ΒΟΓΛΗ ΔΕΣΠΟΙΝΑ του Αγγελου,ΗΛΙΟΠΟΥΛΟΥ ΔΑΦΝΗ του Γαβριήλ,ΚΟΛΟΚΟΤΡΩΝΗΣ ΒΑΣΙΛΕΙΟΣ του Θεοδώρου,ΣΚΑΝΤΖΟΣ ΝΙΚΟΛΑΟΣ του Ηλία,ΧΑΡΜΠΗΣ ΒΑΣΙΛΕΙΟΣ του Ιωάννη,Κίνημα Αλλαγής,ΑΘΑΝΑΣΟΠΟΥΛΟΣ ΓΕΩΡΓΙΟΣ του Δημητρίου,ΒΟΓΙΑΤΖΟΓΛΟΥ ΚΩΝΣΤΑΝΤΙΝΑ του Χρήστου,ΚΩΝΣΤΑΝΤΙΝΟΠΟΥΛΟΣ ΟΔΥΣΣΕΑΣ του Κωνσταντίνου,ΠΡΑΧΑΛΙΑΣ ΓΕΩΡΓΙΟΣ του Θεοδώρου,ΣΑΡΑΝΤΟΠΟΥΛΟΥ ΑΔΑΜΑΝΤΙΑ του Αριστείδη,Κ.Κ.Ε.,ΔΙΑΜΑΝΤΑΚΟΣ ΗΛΙΑΣ του Κωνσταντίνου,ΜΠΟΥΡΣΙΑΝΗΣ ΙΩΑΝΝΗΣ του Δημητρίου,ΠΑΝΟΥΣΗ ΠΑΝΑΓΙΩΤΑ του Βασιλείου,ΡΟΥΣΑΛΗΣ ΙΩΑΝΝΗΣ του Παναγιώτη,ΦΡΑΓΚΟΥ ΣΤΑΥΡΟΥΛΑ του Ιωάννη,Ένωση Κεντρώων,ΓΙΑΝΝΟΠΟΥΛΟΣ ΓΕΩΡΓΙΟΣ του Αγγελή,ΞΑΝΘΟΠΟΥΛΟΥ ΓΕΩΡΓΙΑ του Γεωργίου,ΡΩΣΣΟΣ ΔΗΜΗΤΡΙΟΣ του Γεωργίου,Ο.Κ.Δ.Ε.,ΠΡΙΦΤΗ ΕΥΓΕΝΙΑ του Γιοσήφ,ΑΝΤ.ΑΡ.ΣΥ.Α.,ΚΑΣΣΕΛΟΥΡΗΣ ΧΡΗΣΤΟΣ του Γεωργίου,Ελλήνων Συνέλευσις,ΚΑΡΑΛΕΚΑ ΠΑΡΑΣΚΕΥΗ του Ιωάννη,ΛΙΑΜΠΟΤΗΣ ΠΑΝΑΓΙΩΤΗΣ του Σαράντη,ΣΚΑΝΤΖΟΣ ΠΑΝΑΓΙΩΤΗΣ του Ιωάννη,Ελληνική Λύση - Κ. Βελόπουλος,ΑΛΕΞΟΠΟΥΛΟΣ ΔΗΜΗΤΡΙΟΣ του Παναγιώτη,ΝΙΚΟΛΑΟΥ ΑΝΤΩΝΙΟΣ του Αναστασίου,ΠΟΛΙΤΗ ΖΑΧΑΡΕΝΙΑ του Ηλία,Κ.Κ.Ε. (μ-λ),ΚΑΤΡΑΛΗΣ ΒΑΣΙΛΕΙΟΣ του Κωνσταντίνου,Μ-Λ Κ.Κ.Ε.,ΒΑΡΕΛΑ ΜΑΛΑΜΩ του Ευαγγέλου,Ε.ΠΑ.Μ - Α.Κ.Κ.ΕΛ,ΑΝΑΝΙΑΔΟΥ ΙΩΑΝΝΑ του Ιωάννη,ΔΡΑΚΟΣ ΔΗΜΗΤΡΙΟΣ του Κανέλλου,ΜΑΡΝΕΡΗΣ ΚΩΝΣΤΑΝΤΙΝΟΣ του Αποστόλου,ΠΕΠΠΑΣ ΓΕΩΡΓΙΟΣ του Ιωάννη,ΣΤΡΕΜΠΑ ΦΩΤΕΙΝΗ του Δημητρίου,Λαϊκή Ενότητα,ΑΛΕΞΑΝΔΡΗΣ ΣΑΡΑΝΤΟΣ του Νικολάου,ΓΕΩΡΓΙΟΠΟΥΛΟΥ ΙΟΥΛΙΑ (ΗΛΙΑΝΑ) του Δημητρίου,ΠΑΝΑΓΟΠΟΥΛΟΥ ΕΛΕΝΗ του Γεωργίου,ΣΤΑΘΟΠΟΥΛΟΣ ΙΩΑΝΝΗΣ του Κωνσταντίνου,ΧΟΥΝΤΗΣ ΠΑΝΑΓΙΩΤΗΣ του Βασιλείου,ΜέΡΑ25,ΓΑΒΡΑΣ ΔΗΜΗΤΡΙΟΣ του Θεοδώρου,ΓΚΑΡΤΖΟΣ ΔΗΜΗΤΡΙΟΣ του Κωνσταντίνου,ΚΟΥΤΡΗ ΕΛΕΝΗ του Χρήστου,Δημιουργία ξανά - Θ. Τζήμερος,ΓΑΡΤΑΓΑΝΗΣ ΧΑΡΑΛΑΜΠΟΣ του Κωνσταντίνου,ΔΑΣΚΑΛΟΠΟΥΛΟΥ ΣΠΥΡΙΔΟΥΛΑ του Γεωργίου,ΣΤΑΘΗΣ ΔΙΟΝΥΣΙΟΣ του Γρηγορίου,Πλεύση Ελευθερίας - Ζωή Κωνστ.,ΘΕΟΔΟΣΟΠΟΥΛΟΣ ΔΗΜΗΤΡΙΟΣ του Βασιλείου
45 - Αρκαδίας,171 E.T. Δήμου Μεγαλόπολης,379,138,0,0,0,138,58,5,24,4,1,7,45,27,2,3,3,5,2,0,0,0,0,1,20,0,0,17,2,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,3,2,0,1,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3
45 - Αρκαδίας,172 E.T. Δήμου Μεγαλόπολης,159,54,3,0,3,51,12,2,3,1,2,0,15,13,0,1,0,0,3,0,0,1,1,0,5,3,0,2,0,0,12,1,6,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0
45 - Αρκαδίας,173 E.T. Δήμου Μεγαλόπολης,227,72,0,0,0,72,22,2,7,3,0,7,24,21,0,0,1,0,0,0,0,0,0,0,10,1,0,4,1,0,4,1,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,5,0,0,4,0,0,0,0,1,0
45 - Αρκαδίας,174 E.T. Δήμου Μεγαλόπολης,201,110,0,0,0,110,43,3,12,11,9,2,44,40,0,0,1,0,2,0,0,0,1,0,5,2,0,3,0,0,7,1,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
45 - Αρκαδίας,175 E.T. Δήμου Μεγαλόπολης,124,24,0,0,0,24,4,1,0,1,0,1,6,5,1,0,0,0,1,0,0,0,0,1,10,10,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45 - Αρκαδίας,176 E.T. Δήμου Μεγαλόπολης,194,59,1,0,1,58,26,4,8,2,1,6,24,17,0,0,2,2,2,0,0,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0
45 - Αρκαδίας,177 E.T. Δήμου Μεγαλόπολης,104,12,0,0,0,12,1,1,0,0,0,0,9,6,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45 - Αρκαδίας,178 E.T. Δήμου Μεγαλόπολης,367,158,2,0,2,156,36,6,6,19,1,2,92,53,33,0,2,1,7,3,1,0,0,2,10,0,0,10,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5,1,0,2,1,1,0,0,0,0
45 - Αρκαδίας,179 E.T. Δήμου Μεγαλόπολης,96,38,0,0,0,38,10,3,1,3,0,0,13,12,0,0,0,0,1,0,0,0,0,0,6,1,0,3,0,0,6,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
45 - Αρκαδίας,180 E.T. Δήμου Μεγαλόπολης,526,232,8,2,10,222,68,14,15,6,3,21,104,89,5,3,3,1,6,0,0,1,0,3,18,2,0,13,2,1,8,2,1,2,0,2,0,0,0,0,0,0,0,0,1,0,0,1,4,1,1,2,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,4,1,0,0,1,0,1,0,7,7
45 - Αρκαδίας,181 E.T. Δήμου Μεγαλόπολης,82,20,0,1,1,19,5,2,0,3,0,0,7,2,0,0,1,1,0,0,0,0,0,0,2,0,0,1,1,0,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45 - Αρκαδίας,182 E.T. Δήμου Μεγαλόπολης,89,36,2,1,3,33,14,2,1,7,0,1,14,7,1,0,1,1,1,0,0,0,0,1,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
45 - Αρκαδίας,183 E.T. Δήμου Μεγαλόπολης,158,56,2,2,4,52,13,4,0,0,2,5,17,15,0,1,0,0,6,0,0,0,0,6,11,0,0,7,0,0,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
45 - Αρκαδίας,184 E.T. Δήμου Μεγαλόπολης,128,68,0,0,0,68,26,3,8,3,0,3,29,20,0,2,2,1,1,0,0,0,0,0,7,1,0,5,0,1,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
45 - Αρκαδίας,185 E.T. Δήμου Μεγαλόπολης,56,21,0,0,0,21,12,1,3,6,0,0,4,4,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45 - Αρκαδίας,186 E.T. Δήμου Μεγαλόπολης,520,129,4,1,5,124,36,5,11,6,1,7,65,58,1,1,1,0,1,0,0,0,0,0,9,4,0,4,1,0,5,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,1,0,0,0,1,1
45 - Αρκαδίας,187 E.T. Δήμου Μεγαλόπολης,101,46,0,0,0,46,9,1,7,0,0,0,32,25,0,2,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1
45 - Αρκαδίας,188 E.T. Δήμου Μεγαλόπολης,288,155,2,5,7,148,35,5,13,2,1,2,74,47,6,2,2,3,7,0,1,0,0,1,20,1,0,16,1,1,2,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,2,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,2,1
45 - Αρκαδίας,189 E.T. Δήμου Μεγαλόπολης,175,59,0,0,0,59,16,1,3,2,1,5,33,28,2,3,0,0,2,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
45 - Αρκαδίας,190 E.T. Δήμου Νότιας Κυνουρίας,475,137,1,2,3,134,23,6,4,1,1,0,59,45,3,0,6,2,3,1,0,1,0,0,8,2,0,4,1,0,19,1,1,2,5,0,3,0,2,0,0,0,1,0,0,0,0,0,3,1,1,1,1,1,1,0,0,0,0,0,0,0,2,0,0,0,0,2,5,0,1,0,0,0,0,0,6,1
45 - Αρκαδίας,191 E.T. Δήμου Νότιας Κυνουρίας,571,174,2,0,2,172,41,11,6,2,2,7,74,49,6,4,2,0,4,1,0,0,1,0,11,1,0,7,0,1,23,1,1,3,11,2,0,0,0,0,0,0,0,0,1,1,0,0,12,4,0,1,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,1,1,0,0,0,0,0,0,0,3,2
45 - Αρκαδίας,192 E.T. Δήμου Νότιας Κυνουρίας,505,317,10,5,15,302,66,7,24,12,1,8,149,102,1,17,16,1,12,1,1,0,6,1,12,0,0,7,0,2,45,0,0,2,39,0,1,0,1,0,0,0,1,1,0,0,0,0,5,2,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,4,1,1,0,4,2,1,0,1,1
45 - Αρκαδίας,193 E.T. Δήμου Νότιας Κυνουρίας,501,308,2,0,2,306,75,4,25,6,9,17,147,96,2,7,22,3,1,0,0,0,1,0,19,1,2,12,1,1,40,0,0,1,32,0,2,0,1,0,0,0,1,1,0,0,0,0,3,3,0,0,0,0,0,0,2,0,0,1,0,0,1,0,0,0,0,0,11,0,0,0,3,0,2,0,1,1
45 - Αρκαδίας,194 E.T. Δήμου Νότιας Κυνουρίας,507,351,6,4,10,341,89,0,0,0,0,0,156,0,0,0,0,0,8,0,0,0,0,0,15,0,0,0,0,0,49,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,14,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,5,0
45 - Αρκαδίας,195 E.T. Δήμου Νότιας Κυνουρίας,550,339,5,3,8,331,54,6,9,9,8,8,200,124,6,3,33,7,12,1,1,1,4,1,22,1,0,12,2,3,21,0,0,0,20,0,3,2,0,0,0,0,1,0,0,0,0,0,6,1,2,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,3,0,0,1,1,0,0,0,6,5
45 - Αρκαδίας,196 E.T. Δήμου Νότιας Κυνουρίας,491,306,3,2,5,301,56,4,12,5,11,14,176,114,3,16,28,1,12,0,0,4,4,2,22,0,1,15,1,2,23,0,0,0,19,0,1,0,1,0,0,0,2,1,1,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,1,0,0,0,2,2
45 - Αρκαδίας,197 E.T. Δήμου Νότιας Κυνουρίας,503,297,3,2,5,292,60,5,12,14,7,12,156,103,4,4,25,1,6,0,0,1,2,0,17,0,1,11,0,4,35,0,0,2,28,0,3,1,1,0,0,0,2,0,0,0,0,0,5,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5,1,1,1,0,0,0,0,2,2
